annee_election;code_commune;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69070;9.801324503311259;28.874172185430464;28.741721854304636;27.947019867549667;1.456953642384106;3.1788079470198674
2012;69071;11.128526645768025;38.24451410658307;14.263322884012538;32.9153605015674;0.6269592476489028;2.8213166144200628
2012;69072;12.052551408987053;44.345011424219344;11.386138613861387;29.7981721249048;0.7425742574257426;1.6755521706016754
2012;69073;13.069908814589665;39.209726443769;21.580547112462007;24.316109422492403;0.911854103343465;0.911854103343465
2012;69074;10.108695652173912;38.26086956521739;17.282608695652176;31.521739130434785;1.1956521739130435;1.6304347826086956
2012;69075;17.59259259259259;30.555555555555557;28.703703703703702;19.444444444444446;0.0;3.7037037037037033
2012;69076;11.777655476059438;48.15630159603742;13.703907539900936;24.105668684645018;0.7705008255365988;1.4859658778205835
2012;69077;7.011070110701106;33.579335793357934;34.686346863468636;20.29520295202952;1.4760147601476015;2.952029520295203
2012;69078;11.324786324786325;36.11111111111111;21.367521367521366;25.213675213675213;1.0683760683760684;4.914529914529915
2012;69080;9.958932238193018;28.131416837782343;25.051334702258725;32.85420944558521;1.2320328542094456;2.772073921971253
2012;69081;11.279129984464008;48.43086483687209;10.512687726566545;27.42620403935784;0.5903676851372346;1.7607457276022784
2012;69082;9.815950920245399;48.466257668711656;19.018404907975462;18.404907975460123;0.6134969325153374;3.6809815950920246
2012;69083;12.97071129707113;31.938633193863318;12.412831241283124;37.517433751743376;1.6736401673640167;3.486750348675035
2012;69084;10.09501187648456;36.69833729216152;24.94061757719715;23.75296912114014;2.375296912114014;2.137767220902613
2012;69085;12.0;42.11764705882353;13.647058823529413;29.294117647058826;1.1764705882352942;1.7647058823529411
2012;69086;12.898936170212766;33.31117021276596;15.35904255319149;35.1063829787234;0.9973404255319149;2.327127659574468
2012;69087;12.424409015942826;40.13194062671798;10.940076965365586;33.69983507421661;0.9345794392523363;1.8691588785046727
2012;69088;10.725462304409673;35.049786628734;14.679943100995732;35.98862019914652;1.0810810810810811;2.4751066856330013
2012;69089;12.657894736842104;33.48684210526316;12.210526315789473;39.06578947368421;0.9605263157894737;1.618421052631579
2012;69090;13.518886679920477;30.61630218687873;20.87475149105368;33.00198807157058;0.9940357852882704;0.9940357852882704
2012;69091;5.609259730348512;14.46196896464004;19.091834138895955;57.542610022894934;1.8061561943525821;1.4881709488679724
2012;69092;10.694806734645484;31.444154612283615;18.923405264405975;34.977472136589995;1.4228124258951862;2.5373488261797488
2012;69093;9.327217125382264;32.415902140672785;20.948012232415902;31.95718654434251;3.058103975535168;2.293577981651376
2012;69094;13.816425120772946;34.39613526570049;16.77938808373591;31.46537842190016;0.9017713365539453;2.640901771336554
2012;69095;14.728682170542637;32.945736434108525;18.217054263565892;27.131782945736433;2.3255813953488373;4.651162790697675
2012;69096;7.634457611668186;17.82133090246126;20.12306289881495;50.45578851412944;2.187784867821331;1.7775752051048315
2012;69097;7.000000000000001;22.0;28.999999999999996;39.4;1.4000000000000001;1.2
2012;69098;7.984790874524715;28.13688212927757;30.038022813688215;28.517110266159694;1.520912547528517;3.802281368821293
2012;69099;11.69950738916256;26.84729064039409;24.014778325123153;31.403940886699505;2.586206896551724;3.4482758620689653
2012;69100;11.894273127753303;26.231477773327995;18.12174609531438;39.827793352022425;1.682018422106528;2.2426912294753705
2012;69101;9.927360774818402;32.445520581113804;15.49636803874092;37.04600484261501;1.937046004842615;3.14769975786925
2012;69102;12.5;26.225490196078432;23.774509803921568;33.82352941176471;1.715686274509804;1.9607843137254901
2012;69103;14.052287581699346;32.02614379084967;20.751633986928105;29.575163398692812;0.8169934640522877;2.7777777777777777
2012;69104;8.880308880308881;28.57142857142857;26.640926640926644;30.115830115830118;3.088803088803089;2.7027027027027026
2012;69105;10.194174757281553;38.349514563106794;17.475728155339805;30.097087378640776;1.779935275080906;2.103559870550162
2012;69106;9.748427672955975;39.308176100628934;21.069182389937108;26.257861635220124;1.257861635220126;2.358490566037736
2012;69107;11.292962356792144;29.132569558101473;21.931260229132572;33.387888707037646;2.2913256955810146;1.9639934533551555
2012;69108;10.159362549800797;30.47808764940239;22.111553784860558;31.47410358565737;3.386454183266932;2.3904382470119523
2012;69109;12.103174603174603;33.730158730158735;26.38888888888889;22.61904761904762;2.1825396825396823;2.976190476190476
2012;69110;11.838790931989925;37.27959697732997;20.23509655751469;22.921914357682617;1.5113350125944585;6.2132661628883294
2012;69111;12.702702702702704;31.08108108108108;15.135135135135137;36.486486486486484;2.4324324324324325;2.1621621621621623
2012;69112;12.703488372093021;37.645348837209305;15.377906976744185;31.33720930232558;0.7558139534883721;2.1802325581395348
2012;69113;16.735537190082646;26.65289256198347;17.768595041322314;34.090909090909086;2.066115702479339;2.6859504132231407
2012;69114;9.46643717728055;37.607573149741825;24.010327022375215;24.69879518072289;1.7211703958691909;2.495697074010327
2012;69115;10.877862595419847;34.35114503816794;19.045801526717558;32.44274809160305;1.2213740458015268;2.0610687022900764
2012;69116;12.195121951219512;51.07317073170732;12.24390243902439;21.902439024390244;0.7317073170731708;1.8536585365853657
2012;69117;14.265267175572518;43.27290076335878;14.980916030534353;24.52290076335878;0.9541984732824428;2.0038167938931295
2012;69118;8.586883029073698;29.9526707234618;25.15212981744422;32.11629479377958;1.8255578093306288;2.366463826910074
2012;69119;9.121621621621621;23.14189189189189;29.56081081081081;32.263513513513516;3.040540540540541;2.871621621621622
2012;69120;11.497326203208557;31.550802139037433;23.262032085561497;26.737967914438503;2.406417112299465;4.545454545454546
2012;69121;13.070539419087138;35.26970954356847;18.188105117565698;29.59889349930844;1.1756569847856155;2.6970954356846475
2012;69122;9.484346224677715;43.92265193370166;18.87661141804788;24.585635359116022;1.0128913443830572;2.117863720073665
2012;69123;10.655737704918032;30.54158304881545;9.868209578913532;46.16791333281208;1.1558810498058327;1.6106752847350727
2012;69124;9.15032679738562;25.163398692810457;23.52941176470588;36.27450980392157;1.9607843137254901;3.9215686274509802
2012;69125;12.440191387559809;40.98883572567783;16.586921850079744;26.6347687400319;1.1164274322169059;2.2328548644338118
2012;69126;9.282700421940929;47.04641350210971;16.033755274261605;24.050632911392405;0.6329113924050633;2.9535864978902953
2012;69127;12.258737610850288;35.41992696922274;14.188836724047993;35.159102764736566;0.8868022952529996;2.0865936358894106
2012;69128;7.323943661971831;34.08450704225352;21.408450704225352;32.3943661971831;2.8169014084507045;1.971830985915493
2012;69129;11.363636363636363;35.858585858585855;24.494949494949495;23.98989898989899;1.5151515151515151;2.7777777777777777
2012;69130;13.245033112582782;29.13907284768212;19.205298013245034;30.4635761589404;3.9735099337748347;3.9735099337748347
2012;69131;12.584053794428435;34.77425552353506;18.876080691642652;29.346781940441886;1.585014409221902;2.8338136407300674
2012;69132;13.157894736842104;33.80566801619433;25.303643724696357;22.267206477732792;2.834008097165992;2.631578947368421
