CODGEO;LIBGEO;NBMENFISC12;NBPERSMENFISC12;MED12;PIMP12;TP6012;TP60AGE112;TP60AGE212;TP60AGE312;TP60AGE412;TP60AGE512;TP60AGE612;TP60TOL112;TP60TOL212;PR12;PRA12;PTSAC12;PBEN12;PPEN12;PPAT12;PPSOC12;PPFAM12;PPMINI12;PPLOGT12;PIMPOT12;RD12;D112;D912
26306;Sainte-Jalle;151;297.5;14073.3;;;;;;;;;;;;;;;;;;;;;;;;
26307;Saint-Jean-en-Royans;1314;2893.0;18727.0;57;11;;14;14;10;8;8;6;21;100.0;56.3;50.8;5.5;33.1;21.9;4.9;2.1;1.4;1.4;-16.2;2.6;11484.4;30398.5
26308;Saint-Julien-en-Quint;68;159.0;15119.0;;;;;;;;;;;;;;;;;;;;;;;;
26309;Saint-Julien-en-Vercors;106;248.5;18190.7;;;;;;;;;;;;;;;;;;;;;;;;
26310;Saint-Laurent-d'Onay;62;147.0;20037.1;;;;;;;;;;;;;;;;;;;;;;;;
26311;Saint-Laurent-en-Royans;523;1248.0;18788.3;;;;;;;;;;;;;;;;;;;;;;;;
26312;Saint-Marcel-lès-Sauzet;490;1290.0;21612.0;;;;;;;;;;;;;;;;;;;;;;;;
26313;Saint-Marcel-lès-Valence;2241;5996.5;20381.7;66;11;10;12;15;13;4;4;9;17;100.0;69.8;65.5;4.3;27.6;12.4;5.1;3.0;1.0;1.2;-14.9;3.0;11733.9;35765.0
26314;Saint-Martin-d'Août;151;380.5;17934.0;;;;;;;;;;;;;;;;;;;;;;;;
26315;Saint-Martin-en-Vercors;168;391.0;16140.7;;;;;;;;;;;;;;;;;;;;;;;;
26316;Saint-Martin-le-Colonel;75;171.5;18990.7;;;;;;;;;;;;;;;;;;;;;;;;
26317;Saint-Maurice-sur-Eygues;293;717.5;16993.3;;;;;;;;;;;;;;;;;;;;;;;;
26318;Saint-May;;;;;;;;;;;;;;;;;;;;;;;;;;;
26319;Saint-Michel-sur-Savasse;208;552.0;19607.4;;;;;;;;;;;;;;;;;;;;;;;;
26320;Saint-Nazaire-en-Royans;329;747.0;18117.1;;;;;;;;;;;;;;;;;;;;;;;;
26321;Saint-Nazaire-le-Désert;69;135.0;15821.0;;;;;;;;;;;;;;;;;;;;;;;;
26322;Saint-Pantaléon-les-Vignes;194;449.0;19298.0;;;;;;;;;;;;;;;;;;;;;;;;
26323;Saint-Paul-lès-Romans;683;1774.5;19990.8;;;;;;;;;;;;;;;;;;;;;;;;
26324;Saint-Paul-Trois-Châteaux;3723;9125.5;21042.7;68;13;19;16;12;12;10;9;7;22;100.0;73.8;69.6;4.2;26.0;10.9;4.7;2.4;1.0;1.3;-15.4;3.4;11028.1;37183.2
26325;Saint-Rambert-d'Albon;2357;6251.5;17197.8;52;20;29;22;21;18;18;7;11;37;100.0;69.9;64.3;5.6;25.2;9.0;8.6;4.6;1.7;2.2;-12.7;3.1;9204.8;28275.5
26326;Saint-Restitut;544;1317.0;23689.3;;;;;;;;;;;;;;;;;;;;;;;;
26327;Saint-Roman;71;164.0;17048.1;;;;;;;;;;;;;;;;;;;;;;;;
26328;Saint-Sauveur-en-Diois;;;;;;;;;;;;;;;;;;;;;;;;;;;
26329;Saint-Sauveur-Gouvernet;84;184.5;14507.0;;;;;;;;;;;;;;;;;;;;;;;;
26330;Saint-Sorlin-en-Valloire;869;2212.5;19066.2;61;12;;15;13;12;6;13;8;23;100.0;68.5;62.4;6.1;27.3;12.4;5.4;3.1;1.0;1.3;-13.6;2.8;10998.6;30648.0
26331;Saint-Thomas-en-Royans;174;454.0;19448.5;;;;;;;;;;;;;;;;;;;;;;;;
26332;Saint-Uze;816;1974.0;18023.9;;;;;;;;;;;;;;;;;;;;;;;;
26333;Saint-Vallier;1749;3553.5;16639.3;52;25;42;33;30;22;12;9;11;37;100.0;64.3;59.4;4.9;28.2;13.3;8.8;2.7;3.0;3.0;-14.6;3.3;8915.0;29487.5
26334;Salettes;51;128.0;18953.5;;;;;;;;;;;;;;;;;;;;;;;;
26335;Salles-sous-Bois;89;182.0;21619.5;;;;;;;;;;;;;;;;;;;;;;;;
26336;Saou;225;522.5;17515.4;;;;;;;;;;;;;;;;;;;;;;;;
26337;Saulce-sur-Rhône;714;1794.5;18261.3;;;;;;;;;;;;;;;;;;;;;;;;
26338;Sauzet;778;1938.5;22228.0;;;;;;;;;;;;;;;;;;;;;;;;
26339;Savasse;552;1388.5;21952.5;;;;;;;;;;;;;;;;;;;;;;;;
26340;Séderon;132;254.0;15053.3;;;;;;;;;;;;;;;;;;;;;;;;
26341;Serves-sur-Rhône;291;729.0;19538.0;;;;;;;;;;;;;;;;;;;;;;;;
26342;Solérieux;121;313.5;23879.3;;;;;;;;;;;;;;;;;;;;;;;;
26343;Souspierre;;;;;;;;;;;;;;;;;;;;;;;;;;;
26344;Soyans;147;372.5;20563.9;;;;;;;;;;;;;;;;;;;;;;;;
26345;Suze-la-Rousse;761;1858.0;20446.0;;;;;;;;;;;;;;;;;;;;;;;;
26346;Suze;89;234.5;20449.7;;;;;;;;;;;;;;;;;;;;;;;;
26347;Tain-l'Hermitage;2585;5487.5;18733.0;60;13;15;14;18;12;9;7;5;23;100.0;67.0;62.8;4.2;28.8;12.2;6.3;2.6;1.7;2.0;-14.3;2.8;10956.7;31062.0
26348;Taulignan;743;1641.5;17926.0;;;;;;;;;;;;;;;;;;;;;;;;
26349;Tersanne;124;352.5;19130.0;;;;;;;;;;;;;;;;;;;;;;;;
26350;Teyssières;;;;;;;;;;;;;;;;;;;;;;;;;;;
26351;Les Tonils;;;;;;;;;;;;;;;;;;;;;;;;;;;
26352;La Touche;95;261.5;20162.8;;;;;;;;;;;;;;;;;;;;;;;;
26353;Les Tourrettes;380;1017.0;18821.3;;;;;;;;;;;;;;;;;;;;;;;;
26354;Treschenu-Creyers;64;104.0;20153.3;;;;;;;;;;;;;;;;;;;;;;;;
26355;Triors;207;525.0;21328.0;;;;;;;;;;;;;;;;;;;;;;;;
26356;Truinas;55;126.0;15329.3;;;;;;;;;;;;;;;;;;;;;;;;
26357;Tulette;787;1779.5;17302.0;;;;;;;;;;;;;;;;;;;;;;;;
26358;Upie;575;1557.0;21781.7;;;;;;;;;;;;;;;;;;;;;;;;
26359;Vachères-en-Quint;;;;;;;;;;;;;;;;;;;;;;;;;;;
26360;Valaurie;239;581.5;21496.7;;;;;;;;;;;;;;;;;;;;;;;;
26361;Valdrôme;58;129.0;14746.7;;;;;;;;;;;;;;;;;;;;;;;;
26362;Valence;29044;61517.0;17673.2;57;21;28;27;25;19;14;10;7;34;100.0;66.4;61.3;5.1;29.5;12.3;7.6;2.6;2.4;2.6;-15.8;3.7;9256.3;34219.3
26363;Valouse;;;;;;;;;;;;;;;;;;;;;;;;;;;
26364;Vassieux-en-Vercors;144;330.0;15928.0;;;;;;;;;;;;;;;;;;;;;;;;
26365;Vaunaveys-la-Rochette;253;603.5;21242.4;;;;;;;;;;;;;;;;;;;;;;;;
26366;Veaunes;108;281.0;21402.0;;;;;;;;;;;;;;;;;;;;;;;;
26367;Venterol;281;677.5;17833.9;;;;;;;;;;;;;;;;;;;;;;;;
26368;Vercheny;145;347.5;17615.0;;;;;;;;;;;;;;;;;;;;;;;;
26369;Verclause;;;;;;;;;;;;;;;;;;;;;;;;;;;
26370;Vercoiran;61;139.0;15614.0;;;;;;;;;;;;;;;;;;;;;;;;
26371;Véronne;;;;;;;;;;;;;;;;;;;;;;;;;;;
26372;Vers-sur-Méouge;;;;;;;;;;;;;;;;;;;;;;;;;;;
26373;Vesc;109;268.0;15529.6;;;;;;;;;;;;;;;;;;;;;;;;
26374;Villebois-les-Pins;;;;;;;;;;;;;;;;;;;;;;;;;;;
26375;Villefranche-le-Château;;;;;;;;;;;;;;;;;;;;;;;;;;;
26376;Villeperdrix;58;93.0;16230.0;;;;;;;;;;;;;;;;;;;;;;;;
26377;Vinsobres;508;1179.0;19422.7;;;;;;;;;;;;;;;;;;;;;;;;
26378;Volvent;;;;;;;;;;;;;;;;;;;;;;;;;;;
26379;Granges-les-Beaumont;359;974.5;20299.6;;;;;;;;;;;;;;;;;;;;;;;;
26380;Gervans;219;564.5;20138.8;;;;;;;;;;;;;;;;;;;;;;;;
26381;Jaillans;312;897.0;20209.0;;;;;;;;;;;;;;;;;;;;;;;;
26382;Saint-Vincent-la-Commanderie;207;511.5;20313.6;;;;;;;;;;;;;;;;;;;;;;;;
27001;Aclou;118;294.5;19437.4;;;;;;;;;;;;;;;;;;;;;;;;
27002;Acon;188;485.5;20683.1;;;;;;;;;;;;;;;;;;;;;;;;
27003;Acquigny;603;1497.0;22640.6;;;;;;;;;;;;;;;;;;;;;;;;
27004;Aigleville;117;377.0;22031.3;;;;;;;;;;;;;;;;;;;;;;;;
27005;Ailly;417;1174.0;23063.1;;;;;;;;;;;;;;;;;;;;;;;;
27006;Aizier;52;130.0;23277.0;;;;;;;;;;;;;;;;;;;;;;;;
27007;Ajou;115;263.5;19257.1;;;;;;;;;;;;;;;;;;;;;;;;
27008;Alizay;555;1485.5;20073.3;;;;;;;;;;;;;;;;;;;;;;;;
27009;Ambenay;228;578.5;17660.6;;;;;;;;;;;;;;;;;;;;;;;;
27010;Amécourt;66;179.0;19719.0;;;;;;;;;;;;;;;;;;;;;;;;
27011;Amfreville-la-Campagne;363;933.5;20929.4;;;;;;;;;;;;;;;;;;;;;;;;
27012;Amfreville-les-Champs;158;458.5;21955.3;;;;;;;;;;;;;;;;;;;;;;;;
27013;Amfreville-sous-les-Monts;182;489.5;21243.3;;;;;;;;;;;;;;;;;;;;;;;;
27014;Amfreville-sur-Iton;292;795.5;23848.0;;;;;;;;;;;;;;;;;;;;;;;;
27015;Andé;427;1175.5;21867.5;;;;;;;;;;;;;;;;;;;;;;;;
27016;Les Andelys;3476;8318.5;17718.9;59;18;30;22;20;15;11;9;7;28;100.0;69.1;63.4;5.7;28.1;9.0;7.7;3.3;2.3;2.0;-13.9;2.9;10004.0;28661.3
27017;Angerville-la-Campagne;419;1143.5;22755.7;;;;;;;;;;;;;;;;;;;;;;;;
27018;Appeville-Annebault;400;967.0;19946.7;;;;;;;;;;;;;;;;;;;;;;;;
27019;Armentières-sur-Avre;71;182.5;20181.7;;;;;;;;;;;;;;;;;;;;;;;;
27020;Arnières-sur-Iton;627;1663.5;21960.7;;;;;;;;;;;;;;;;;;;;;;;;
27021;Asnières;126;319.0;20694.9;;;;;;;;;;;;;;;;;;;;;;;;
27022;Aubevoye;1905;5220.5;18236.7;64;13;24;16;15;11;6;6;6;24;100.0;74.9;72.8;2.1;24.9;6.3;6.8;3.9;1.3;1.7;-12.9;2.7;10914.0;29143.9
27023;Aulnay-sur-Iton;290;737.5;22383.3;;;;;;;;;;;;;;;;;;;;;;;;
27024;Le Roncenay-Authenay;142;362.0;18706.7;;;;;;;;;;;;;;;;;;;;;;;;
27025;Autheuil-Authouillet;358;968.5;21134.7;;;;;;;;;;;;;;;;;;;;;;;;
27026;Authevernes;136;373.0;23233.4;;;;;;;;;;;;;;;;;;;;;;;;
27027;Les Authieux;100;288.5;20760.0;;;;;;;;;;;;;;;;;;;;;;;;
27028;Authou;139;348.0;18029.5;;;;;;;;;;;;;;;;;;;;;;;;
27031;Aviron;428;1176.5;27035.0;;;;;;;;;;;;;;;;;;;;;;;;
27032;Avrilly;164;432.0;24476.2;;;;;;;;;;;;;;;;;;;;;;;;
27033;Bacquepuis;117;338.5;22052.4;;;;;;;;;;;;;;;;;;;;;;;;
27034;Bacqueville;208;590.0;19369.0;;;;;;;;;;;;;;;;;;;;;;;;
27035;Bailleul-la-Vallée;55;124.0;20268.3;;;;;;;;;;;;;;;;;;;;;;;;
27036;Bâlines;205;513.5;19501.7;;;;;;;;;;;;;;;;;;;;;;;;
27037;Barc;424;1148.5;20945.7;;;;;;;;;;;;;;;;;;;;;;;;
27038;Les Barils;93;235.0;19343.8;;;;;;;;;;;;;;;;;;;;;;;;
27039;Barneville-sur-Seine;187;492.5;21186.1;;;;;;;;;;;;;;;;;;;;;;;;
27040;Barquet;168;450.5;20758.3;;;;;;;;;;;;;;;;;;;;;;;;
27041;La Barre-en-Ouche;406;917.0;16878.6;;;;;;;;;;;;;;;;;;;;;;;;
27042;Barville;;;;;;;;;;;;;;;;;;;;;;;;;;;
27043;Les Baux-de-Breteuil;269;659.0;18517.3;;;;;;;;;;;;;;;;;;;;;;;;
27044;Les Baux-Sainte-Croix;363;919.0;23908.3;;;;;;;;;;;;;;;;;;;;;;;;
27045;Bazincourt-sur-Epte;270;772.5;21630.6;;;;;;;;;;;;;;;;;;;;;;;;
27046;Bazoques;64;172.0;21081.0;;;;;;;;;;;;;;;;;;;;;;;;
27047;Beaubray;133;340.0;19957.5;;;;;;;;;;;;;;;;;;;;;;;;
27048;Beauficel-en-Lyons;85;199.5;20508.1;;;;;;;;;;;;;;;;;;;;;;;;
27049;Beaumesnil;240;536.5;18440.0;;;;;;;;;;;;;;;;;;;;;;;;
27050;Beaumontel;291;701.0;21593.8;;;;;;;;;;;;;;;;;;;;;;;;
27051;Beaumont-le-Roger;1347;2986.5;18006.7;57;15;27;25;13;12;10;6;6;26;100.0;61.5;57.0;4.5;33.2;11.7;7.0;2.8;2.1;2.1;-13.4;2.9;10371.3;30378.0
27052;Le Bec-Hellouin;155;334.0;21112.0;;;;;;;;;;;;;;;;;;;;;;;;
27053;Le Bec-Thomas;83;230.5;22402.4;;;;;;;;;;;;;;;;;;;;;;;;
27054;Bémécourt;191;471.5;18931.0;;;;;;;;;;;;;;;;;;;;;;;;
27055;Bérengeville-la-Campagne;116;324.0;21152.7;;;;;;;;;;;;;;;;;;;;;;;;
27056;Bernay;5030;9984.5;17949.3;56;19;39;27;24;14;9;8;5;30;100.0;62.5;57.1;5.4;32.3;12.5;7.6;2.2;2.9;2.5;-14.9;3.6;9395.5;34283.0
27057;Bernienville;108;286.0;21642.8;;;;;;;;;;;;;;;;;;;;;;;;
27058;Bernières-sur-Seine;126;342.0;22474.2;;;;;;;;;;;;;;;;;;;;;;;;
27059;Bernouville;114;305.0;20071.3;;;;;;;;;;;;;;;;;;;;;;;;
27060;Berthenonville;103;276.5;24760.0;;;;;;;;;;;;;;;;;;;;;;;;
27061;Berthouville;119;306.0;20093.8;;;;;;;;;;;;;;;;;;;;;;;;
27062;Berville-en-Roumois;317;849.0;23718.0;;;;;;;;;;;;;;;;;;;;;;;;
27063;Berville-la-Campagne;70;211.0;19676.1;;;;;;;;;;;;;;;;;;;;;;;;
27064;Berville-sur-Mer;262;657.5;19677.1;;;;;;;;;;;;;;;;;;;;;;;;
27065;Beuzeville;1949;4366.5;18324.0;56;14;19;15;18;14;7;10;7;24;100.0;68.6;61.8;6.8;27.7;12.4;6.1;2.7;1.6;1.8;-14.8;3.1;10836.4;33381.0
27066;Bézu-la-Forêt;112;296.0;18254.6;;;;;;;;;;;;;;;;;;;;;;;;
27067;Bézu-Saint-Éloi;530;1461.5;21089.2;;;;;;;;;;;;;;;;;;;;;;;;
27068;Bois-Anzeray;65;165.0;16818.7;;;;;;;;;;;;;;;;;;;;;;;;
27069;Bois-Arnault;288;709.0;19051.2;;;;;;;;;;;;;;;;;;;;;;;;
27070;Boisemont;268;745.5;19570.0;;;;;;;;;;;;;;;;;;;;;;;;
27071;Le Bois-Hellain;92;240.0;19954.8;;;;;;;;;;;;;;;;;;;;;;;;
27072;Bois-Jérôme-Saint-Ouen;290;782.5;24315.0;;;;;;;;;;;;;;;;;;;;;;;;
27073;Bois-le-Roi;398;1125.0;21068.6;;;;;;;;;;;;;;;;;;;;;;;;
27074;Boisney;121;302.0;21236.1;;;;;;;;;;;;;;;;;;;;;;;;
27075;Bois-Normand-près-Lyre;154;369.0;16037.3;;;;;;;;;;;;;;;;;;;;;;;;
27076;Boisset-les-Prévanches;167;456.0;22106.5;;;;;;;;;;;;;;;;;;;;;;;;
27077;Boissey-le-Châtel;337;893.0;19000.0;;;;;;;;;;;;;;;;;;;;;;;;
27078;La Boissière;102;280.5;21900.0;;;;;;;;;;;;;;;;;;;;;;;;
27079;Boissy-Lamberville;126;323.5;19437.3;;;;;;;;;;;;;;;;;;;;;;;;
27081;Boncourt;67;178.5;23561.0;;;;;;;;;;;;;;;;;;;;;;;;
27082;La Bonneville-sur-Iton;928;2311.0;19027.3;65;11;;11;13;8;5;;5;21;100.0;77.6;74.2;3.4;25.3;5.2;5.5;2.8;1.2;1.4;-13.6;2.6;11548.0;29989.3
27083;Bonneville-Aptot;84;246.0;20369.3;;;;;;;;;;;;;;;;;;;;;;;;
27084;Bosc-Bénard-Commin;114;324.0;22515.2;;;;;;;;;;;;;;;;;;;;;;;;
27085;Bosc-Bénard-Crescy;149;376.5;19936.1;;;;;;;;;;;;;;;;;;;;;;;;
27088;Bosc-Renoult-en-Ouche;57;132.5;14938.4;;;;;;;;;;;;;;;;;;;;;;;;
27089;Bosc-Renoult-en-Roumois;166;438.5;23617.6;;;;;;;;;;;;;;;;;;;;;;;;
27090;Le Bosc-Roger-en-Roumois;1260;3250.0;22638.1;75;5;;4;6;7;3;3;4;12;100.0;73.2;68.6;4.6;30.6;8.4;3.1;2.1;0.6;0.5;-15.3;2.5;13682.3;33991.1
27091;Bosgouet;255;639.5;22426.5;;;;;;;;;;;;;;;;;;;;;;;;
27092;Bosguérard-de-Marcouville;228;616.5;22858.7;;;;;;;;;;;;;;;;;;;;;;;;
27093;Bosnormand;124;318.5;23440.4;;;;;;;;;;;;;;;;;;;;;;;;
27094;Bosquentin;50;131.0;19029.3;;;;;;;;;;;;;;;;;;;;;;;;
27095;Bosrobert;220;624.0;20280.8;;;;;;;;;;;;;;;;;;;;;;;;
27096;Les Bottereaux;138;335.0;20330.5;;;;;;;;;;;;;;;;;;;;;;;;
27097;Bouafles;265;654.0;21809.5;;;;;;;;;;;;;;;;;;;;;;;;
27098;Bouchevilliers;;;;;;;;;;;;;;;;;;;;;;;;;;;
27099;Le Boulay-Morin;274;732.0;22758.0;;;;;;;;;;;;;;;;;;;;;;;;
27100;Boulleville;386;1111.0;20819.4;;;;;;;;;;;;;;;;;;;;;;;;
27101;Bouquelon;156;438.0;19999.5;;;;;;;;;;;;;;;;;;;;;;;;
27102;Bouquetot;408;1106.5;22023.9;;;;;;;;;;;;;;;;;;;;;;;;
27103;Bourg-Achard;1340;3171.5;20832.0;64;8;11;4;12;11;3;8;5;14;100.0;71.5;66.4;5.1;26.8;13.0;4.0;2.3;0.8;0.9;-15.3;2.7;12524.8;34155.0
27104;Bourg-Beaudouin;270;753.0;22026.2;;;;;;;;;;;;;;;;;;;;;;;;
27105;Bourgtheroulde-Infreville;1233;2992.5;21331.7;69;6;;3;6;6;5;5;3;12;100.0;74.4;68.5;5.9;28.0;9.1;3.9;2.2;0.7;1.0;-15.4;2.6;13306.7;34495.3
27106;Bournainville-Faverolles;175;446.0;19744.7;;;;;;;;;;;;;;;;;;;;;;;;
27107;Bourneville;398;999.0;19003.0;;;;;;;;;;;;;;;;;;;;;;;;
27108;Bourth;524;1264.5;18263.3;;;;;;;;;;;;;;;;;;;;;;;;
27109;Bray;136;385.0;19671.6;;;;;;;;;;;;;;;;;;;;;;;;
27110;Brestot;203;529.5;20254.3;;;;;;;;;;;;;;;;;;;;;;;;
27111;Bretagnolles;77;199.0;24015.4;;;;;;;;;;;;;;;;;;;;;;;;
27112;Breteuil;1378;2985.5;16966.0;54;20;30;28;24;23;8;7;8;33;100.0;57.6;51.2;6.4;36.3;11.3;7.6;2.8;2.5;2.3;-12.8;3.1;9871.0;30869.3
27113;Brétigny;60;159.0;19273.3;;;;;;;;;;;;;;;;;;;;;;;;
27114;Breuilpont;479;1245.0;23285.4;;;;;;;;;;;;;;;;;;;;;;;;
27115;Breux-sur-Avre;131;339.0;21433.3;;;;;;;;;;;;;;;;;;;;;;;;
27116;Brionne;1912;4147.0;17431.0;55;21;39;29;26;15;10;7;6;36;100.0;62.2;57.6;4.6;33.2;9.6;7.9;2.8;2.7;2.4;-12.9;3.1;9477.3;29593.2
27117;Broglie;486;1090.5;17122.3;;;;;;;;;;;;;;;;;;;;;;;;
27118;Brosville;238;630.5;22523.3;;;;;;;;;;;;;;;;;;;;;;;;
27119;Bueil;577;1528.5;22115.2;;;;;;;;;;;;;;;;;;;;;;;;
27120;Burey;141;382.0;20625.1;;;;;;;;;;;;;;;;;;;;;;;;
27121;Bus-Saint-Rémy;124;343.0;21697.5;;;;;;;;;;;;;;;;;;;;;;;;
27122;Cahaignes;124;349.0;21537.3;;;;;;;;;;;;;;;;;;;;;;;;
27123;Caillouet-Orgeville;155;417.5;21376.0;;;;;;;;;;;;;;;;;;;;;;;;
27124;Cailly-sur-Eure;98;250.5;24610.4;;;;;;;;;;;;;;;;;;;;;;;;
27125;Calleville;247;643.5;19927.9;;;;;;;;;;;;;;;;;;;;;;;;
27126;Campigny;400;1127.5;20496.0;;;;;;;;;;;;;;;;;;;;;;;;
27127;Canappeville;237;657.5;21362.7;;;;;;;;;;;;;;;;;;;;;;;;
27128;Cantiers;83;242.0;22090.0;;;;;;;;;;;;;;;;;;;;;;;;
27129;Caorches-Saint-Nicolas;235;587.0;20403.5;;;;;;;;;;;;;;;;;;;;;;;;
27130;Capelle-les-Grands;163;435.5;17453.8;;;;;;;;;;;;;;;;;;;;;;;;
27131;Carsix;105;262.0;19629.0;;;;;;;;;;;;;;;;;;;;;;;;
27132;Caugé;300;847.0;22816.0;;;;;;;;;;;;;;;;;;;;;;;;
27133;Caumont;401;1039.5;25578.3;;;;;;;;;;;;;;;;;;;;;;;;
27134;Cauverville-en-Roumois;84;223.5;19618.7;;;;;;;;;;;;;;;;;;;;;;;;
27135;Cesseville;169;474.5;21603.1;;;;;;;;;;;;;;;;;;;;;;;;
27136;Chaignes;105;280.0;23686.5;;;;;;;;;;;;;;;;;;;;;;;;
27137;Chaise-Dieu-du-Theil;111;247.0;19874.7;;;;;;;;;;;;;;;;;;;;;;;;
27138;Chamblac;175;409.0;19158.9;;;;;;;;;;;;;;;;;;;;;;;;
27139;Chambord;75;152.5;19408.0;;;;;;;;;;;;;;;;;;;;;;;;
27140;Chambray;168;419.5;23995.6;;;;;;;;;;;;;;;;;;;;;;;;
27141;Champ-Dolent;;;;;;;;;;;;;;;;;;;;;;;;;;;
27142;Champenard;78;226.0;23890.4;;;;;;;;;;;;;;;;;;;;;;;;
27143;Champignolles;;;;;;;;;;;;;;;;;;;;;;;;;;;
27144;Champigny-la-Futelaye;96;272.0;21396.0;;;;;;;;;;;;;;;;;;;;;;;;
27145;Chanteloup;;;;;;;;;;;;;;;;;;;;;;;;;;;
27146;La Chapelle-Bayvel;131;374.5;19526.0;;;;;;;;;;;;;;;;;;;;;;;;
27147;La Chapelle-du-Bois-des-Faulx;203;563.5;22937.1;;;;;;;;;;;;;;;;;;;;;;;;
27148;La Chapelle-Gauthier;168;396.5;17092.7;;;;;;;;;;;;;;;;;;;;;;;;
27149;La Chapelle-Hareng;;;;;;;;;;;;;;;;;;;;;;;;;;;
27150;La Chapelle-Réanville;388;1115.5;20278.9;;;;;;;;;;;;;;;;;;;;;;;;
27151;Charleval;782;1833.0;19421.1;;;;;;;;;;;;;;;;;;;;;;;;
27152;Château-sur-Epte;220;608.0;21323.0;;;;;;;;;;;;;;;;;;;;;;;;
27153;Chauvincourt-Provemont;119;332.0;20219.0;;;;;;;;;;;;;;;;;;;;;;;;
27154;Chavigny-Bailleul;224;593.5;21013.9;;;;;;;;;;;;;;;;;;;;;;;;
27155;Chennebrun;45;122.0;15731.8;;;;;;;;;;;;;;;;;;;;;;;;
27156;Chéronvilliers;220;528.5;19160.0;;;;;;;;;;;;;;;;;;;;;;;;
27157;Le Chesne;222;623.0;19512.0;;;;;;;;;;;;;;;;;;;;;;;;
27158;Cierrey;272;732.0;23692.8;;;;;;;;;;;;;;;;;;;;;;;;
27159;Cintray;175;451.0;20326.0;;;;;;;;;;;;;;;;;;;;;;;;
27160;Civières;81;232.5;21852.5;;;;;;;;;;;;;;;;;;;;;;;;
27161;Claville;406;1076.0;22191.2;;;;;;;;;;;;;;;;;;;;;;;;
27162;Collandres-Quincarnon;87;219.0;19545.2;;;;;;;;;;;;;;;;;;;;;;;;
27163;Colletot;60;153.5;20738.3;;;;;;;;;;;;;;;;;;;;;;;;
27164;Combon;304;828.0;20971.3;;;;;;;;;;;;;;;;;;;;;;;;
27165;Conches-en-Ouche;2130;4838.5;17756.8;55;15;28;17;18;13;6;9;5;24;100.0;66.3;61.0;5.3;28.9;10.4;7.8;3.3;2.1;2.4;-13.4;2.8;10556.1;30050.7
27166;Condé-sur-Iton;344;831.5;20725.6;;;;;;;;;;;;;;;;;;;;;;;;
27167;Condé-sur-Risle;223;607.5;21011.0;;;;;;;;;;;;;;;;;;;;;;;;
27168;Connelles;72;195.0;20636.0;;;;;;;;;;;;;;;;;;;;;;;;
27169;Conteville;371;980.0;19837.2;;;;;;;;;;;;;;;;;;;;;;;;
27170;Cormeilles;572;1152.0;16776.0;;;;;;;;;;;;;;;;;;;;;;;;
27171;Le Cormier;150;415.0;22393.4;;;;;;;;;;;;;;;;;;;;;;;;
27172;Corneuil;192;520.0;20813.3;;;;;;;;;;;;;;;;;;;;;;;;
27173;Corneville-la-Fouquetière;43;112.0;22338.5;;;;;;;;;;;;;;;;;;;;;;;;
27174;Corneville-sur-Risle;530;1341.5;20882.4;;;;;;;;;;;;;;;;;;;;;;;;
27175;Corny;141;385.5;19985.0;;;;;;;;;;;;;;;;;;;;;;;;
27176;Coudray;75;208.0;17971.4;;;;;;;;;;;;;;;;;;;;;;;;
27177;Coudres;210;556.5;20810.4;;;;;;;;;;;;;;;;;;;;;;;;
27179;Courbépine;274;746.0;20050.0;;;;;;;;;;;;;;;;;;;;;;;;
27180;Courcelles-sur-Seine;742;1965.0;20613.8;;;;;;;;;;;;;;;;;;;;;;;;
27181;Courdemanche;210;593.0;21954.8;;;;;;;;;;;;;;;;;;;;;;;;
27182;Courteilles;65;162.0;21592.4;;;;;;;;;;;;;;;;;;;;;;;;
27183;La Couture-Boussey;863;2320.5;21056.7;70;8;;8;9;12;4;;5;23;100.0;75.5;72.4;3.1;26.5;7.5;4.3;2.9;0.6;0.7;-13.8;2.6;12497.6;32107.4
27184;Crasville;52;139.0;22298.9;;;;;;;;;;;;;;;;;;;;;;;;
27185;Crestot;163;488.0;19841.0;;;;;;;;;;;;;;;;;;;;;;;;
27187;Criquebeuf-la-Campagne;102;276.0;21898.9;;;;;;;;;;;;;;;;;;;;;;;;
27188;Criquebeuf-sur-Seine;530;1284.5;22958.0;;;;;;;;;;;;;;;;;;;;;;;;
27189;La Croisille;162;447.5;22591.0;;;;;;;;;;;;;;;;;;;;;;;;
27190;Croisy-sur-Eure;93;221.5;26578.1;;;;;;;;;;;;;;;;;;;;;;;;
27191;La Croix-Saint-Leufroy;438;1114.0;21548.0;;;;;;;;;;;;;;;;;;;;;;;;
27192;Crosville-la-Vieille;219;580.5;23612.7;;;;;;;;;;;;;;;;;;;;;;;;
27193;Croth;468;1308.5;19878.9;;;;;;;;;;;;;;;;;;;;;;;;
27194;Cuverville;81;226.0;20119.5;;;;;;;;;;;;;;;;;;;;;;;;
27195;Dame-Marie;44;113.0;22864.0;;;;;;;;;;;;;;;;;;;;;;;;
27196;Les Damps;497;1235.5;22684.8;;;;;;;;;;;;;;;;;;;;;;;;
27197;Dampsmesnil;79;206.5;21932.3;;;;;;;;;;;;;;;;;;;;;;;;
27198;Damville;916;2035.0;18085.3;57;17;21;26;20;13;7;9;7;29;100.0;64.1;58.8;5.3;30.9;11.4;7.1;3.0;2.0;2.1;-13.5;2.9;10073.9;29585.0
27199;Dangu;237;610.0;22173.8;;;;;;;;;;;;;;;;;;;;;;;;
