code_commune;nom_commune;taux_chomage_2012;population_2012;nb_menages_fiscaux_2012;nb_personnes_menages_fiscaux_2012;revenu_median_2012;nb_etablissements_2012;effectifs_salaries_2012;bloc_centre_2012;bloc_droite_2012;bloc_droite_radicale_2012;bloc_gauche_2012;bloc_gauche_radicale_2012;bloc_souverainiste_autres_2012;taux_chomage_2017;population_2017;nb_menages_fiscaux_2017;nb_personnes_menages_fiscaux_2017;revenu_median_2017;nb_etablissements_2017;effectifs_salaries_2017;bloc_centre_2017;bloc_droite_2017;bloc_droite_radicale_2017;bloc_gauche_2017;bloc_gauche_radicale_2017;bloc_souverainiste_autres_2017;taux_chomage_2022;population_2022;nb_menages_fiscaux_2022;nb_personnes_menages_fiscaux_2022;revenu_median_2022;nb_etablissements_2022;effectifs_salaries_2022;bloc_centre_2022;bloc_droite_2022;bloc_droite_radicale_2022;bloc_gauche_2022;bloc_gauche_radicale_2022;bloc_souverainiste_autres_2022;bloc_centre_delta_12_17;bloc_centre_delta_17_22;bloc_droite_delta_12_17;bloc_droite_delta_17_22;bloc_droite_radicale_delta_12_17;bloc_droite_radicale_delta_17_22;bloc_gauche_delta_12_17;bloc_gauche_delta_17_22;bloc_gauche_radicale_delta_12_17;bloc_gauche_radicale_delta_17_22;bloc_souverainiste_autres_delta_12_17;bloc_souverainiste_autres_delta_17_22;taux_chomage_delta_12_17;taux_chomage_delta_17_22;population_delta_12_17;population_delta_17_22;nb_menages_fiscaux_delta_12_17;nb_menages_fiscaux_delta_17_22;nb_personnes_menages_fiscaux_delta_12_17;nb_personnes_menages_fiscaux_delta_17_22;revenu_median_delta_12_17;revenu_median_delta_17_22;nb_etablissements_delta_12_17;nb_etablissements_delta_17_22;effectifs_salaries_delta_12_17;effectifs_salaries_delta_17_22;salaries_par_etablissement_2012;personnes_par_menage_fiscal_2012;salaries_par_etablissement_2017;personnes_par_menage_fiscal_2017;salaries_par_etablissement_2022;personnes_par_menage_fiscal_2022;bloc_gagnant_2012;bloc_gagnant_2017;bloc_gagnant_2022
69244;Tassin-la-Demi-Lune;7.85599867771449;21102.0;9129.0;20333.0;24735.2;600.0;4364.0;12.517647058823531;42.70117647058824;12.150588235294116;29.63764705882353;0.9223529411764704;2.070588235294118;10.2478292427919;22297.0;9559.0;20949.0;26300.0;628.0;4503.0;28.21425470961021;36.67853112249328;12.353502908238562;16.72020140637208;0.8594496050004341;5.174060248285441;10.1810601879531;22819.0;9956.0;21189.0;30330.0;737.0;4980.0;41.08976482278901;9.084133819145412;25.41404438555813;21.92779065915866;0.7038754554488241;1.7803908578999668;15.696607650786678;12.875510113178798;-6.022645348094954;-27.59439730334787;0.20291467294444665;13.06054147731957;-12.917445652451448;5.20758925278658;-0.06290333617603627;-0.15557414955160997;3.103472012991323;-3.393669390385474;2.3918305650774094;-0.06676905483879914;1195.0;522.0;430.0;397.0;616.0;240.0;1564.7999999999993;4030.0;28.0;109.0;139.0;477.0;7.273333333333333;2.2272976229597985;7.170382165605096;2.1915472329741603;6.757123473541384;2.1282643631980713;bloc_droite;bloc_droite;bloc_centre
69245;Ternand;6.01719197707736;702.0;270.0;691.0;22199.1;22.0;90.0;11.065573770491802;35.040983606557376;22.950819672131143;28.48360655737705;1.024590163934426;1.4344262295081966;4.63846170082277;684.0;285.0;704.0;24710.0;21.0;91.0;23.83073496659243;23.385300668151448;25.612472160356347;19.15367483296214;1.33630289532294;6.6815144766147;5.62544973647592;747.0;305.0;758.0;25690.0;23.0;55.0;33.19502074688796;6.846473029045644;33.40248962655601;23.443983402489625;1.2448132780082988;1.867219917012448;12.765161196100628;9.364285780295532;-11.655682938405928;-16.538827639105804;2.6616524882252044;7.790017466199664;-9.329931724414912;4.290308569527486;0.3117127313885142;-0.09148961731464134;5.247088247106503;-4.814294559602252;-1.3787302762545899;0.98698803565315;-18.0;63.0;15.0;20.0;13.0;54.0;2510.9000000000015;980.0;-1.0;2.0;1.0;-36.0;4.090909090909091;2.5592592592592593;4.333333333333333;2.4701754385964914;2.391304347826087;2.4852459016393444;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69246;Theizé;5.57384411264592;1104.0;435.0;1121.5;23885.6;31.0;172.0;11.681643132220795;37.86906290115533;14.249037227214378;32.99101412066752;1.2836970474967908;1.9255455712451863;4.72369734999599;1247.0;483.0;1246.0;25500.0;37.0;129.0;24.719101123595504;31.21098626716604;17.228464419475657;20.59925093632959;1.1235955056179776;5.118601747815231;3.44719600288792;1293.0;507.0;1308.0;28390.0;46.0;166.0;36.40718562874252;8.383233532934131;23.233532934131738;28.622754491017965;0.718562874251497;2.634730538922156;13.037457991374708;11.688084505147014;-6.6580766339892925;-22.827752734231908;2.9794271922612783;6.005068514656081;-12.391763184337933;8.023503554688375;-0.1601015418788132;-0.4050326313664806;3.1930561765700447;-2.483871208893075;-0.8501467626499304;-1.27650134710807;143.0;46.0;48.0;24.0;124.5;62.0;1614.4000000000015;2890.0;6.0;9.0;-43.0;37.0;5.548387096774194;2.5781609195402297;3.4864864864864864;2.579710144927536;3.608695652173913;2.5798816568047336;bloc_droite;bloc_droite;bloc_centre
69247;Thel;;;130.0;319.0;20506.2;;;8.25242718446602;48.05825242718447;28.155339805825243;11.650485436893204;0.9708737864077668;2.912621359223301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.453846153846154;;;;;bloc_droite;;
69248;Thizy-les-Bourgs;12.1015381182538;6377.0;2535.0;5880.5;18416.7;159.0;1740.0;15.004122011541632;29.10140148392416;20.52761747732893;32.234130255564715;1.5663643858202805;1.5663643858202805;14.6942017474186;6031.0;2429.0;5513.0;19560.0;147.0;1617.0;21.77002583979328;19.476744186046517;28.714470284237727;19.509043927648577;1.6795865633074936;8.850129198966409;10.8564535585042;5794.0;2466.0;5385.0;20250.0;141.0;1616.0;28.849496002780672;4.866180048661801;37.851929092805;23.56621480709072;1.4946124435175532;3.371567605144248;6.765903828251648;7.079470162987391;-9.624657297877643;-14.610564137384717;8.186852806908796;9.137458808567274;-12.725086327916138;4.057170879442143;0.11322217748721308;-0.18497411978994038;7.283764813146128;-5.47856159382216;2.5926636291648;-3.8377481889144;-346.0;-237.0;-106.0;37.0;-367.5;-128.0;1143.2999999999993;690.0;-12.0;-6.0;-123.0;-1.0;10.943396226415095;2.319723865877712;11.0;2.269658295594895;11.460992907801419;2.183698296836983;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69249;Thurins;5.40364734529732;2964.0;1129.0;3012.0;22244.8;66.0;320.0;11.781127861529871;36.96259073143495;19.15131211613624;28.47571189279732;1.0050251256281406;2.6242322724734786;4.21245421239669;3050.0;1161.0;2907.0;23860.0;62.0;320.0;24.75935828877005;25.454545454545453;22.727272727272727;17.754010695187166;0.8021390374331552;8.502673796791443;4.66582420526995;3268.0;1322.0;3220.0;26370.0;74.0;336.0;35.104752171691366;5.314256515074093;33.00970873786408;22.63668880940215;0.8686765457332651;3.065917220235054;12.978230427240177;10.345393882921318;-11.508045276889497;-20.14028893947136;3.5759606111364874;10.282436010591354;-10.721701197610155;4.882678114214983;-0.20288608819498544;0.06653750830010996;5.878441524317965;-5.436756576556389;-1.1911931329006302;0.4533699928732604;86.0;218.0;32.0;161.0;-105.0;313.0;1615.2000000000007;2510.0;-4.0;12.0;0.0;16.0;4.848484848484849;2.66784765279008;5.161290322580645;2.503875968992248;4.54054054054054;2.435703479576399;bloc_droite;bloc_droite;bloc_centre
69250;La Tour-de-Salvagny;8.43905129619415;3922.0;1584.0;3973.0;28912.0;106.0;1060.0;11.9887730553328;45.70970328789094;11.9887730553328;27.987169206094624;0.5613472333600642;1.7642341619887731;7.37249660887128;4050.0;1741.0;4296.0;31290.0;114.0;1103.0;28.273591806876368;39.97805413313826;11.302121433796634;15.252377468910025;0.6217995610826628;4.57205559619605;5.34397203367198;4460.0;1862.0;4577.0;35770.0;135.0;1123.0;43.85416666666666;9.270833333333334;24.72222222222222;20.03472222222222;0.7638888888888888;1.3541666666666667;16.28481875154357;15.580574859790289;-5.731649154752681;-30.707220799804922;-0.686651621536166;13.420100788425588;-12.7347917371846;4.782344753312197;0.060452327722598564;0.14208932780622607;2.8078214342072765;-3.2178889295293827;-1.0665546873228688;-2.0285245751993006;128.0;410.0;157.0;121.0;323.0;281.0;2378.0;4480.0;8.0;21.0;43.0;20.0;10.0;2.5082070707070705;9.675438596491228;2.4675473865594486;8.318518518518518;2.458109559613319;bloc_droite;bloc_droite;bloc_centre
69251;Trades;;;48.0;101.0;18448.0;;;13.924050632911392;25.31645569620253;31.64556962025317;22.78481012658228;3.79746835443038;2.5316455696202533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1041666666666665;;;;;bloc_droite_radicale;;
69252;Trèves;7.00280112044818;712.0;246.0;684.5;21456.7;6.0;18.0;15.825688073394495;21.55963302752294;20.412844036697248;37.61467889908257;2.064220183486239;2.522935779816514;7.69230769243695;737.0;263.0;717.0;23460.0;10.0;22.0;25.900900900900904;11.26126126126126;22.74774774774775;27.927927927927925;1.5765765765765765;10.585585585585584;4.41071591767977;723.0;276.0;714.0;26300.0;5.0;11.0;31.87066974595843;4.387990762124711;36.72055427251732;23.094688221709006;1.8475750577367205;2.07852193995381;10.075212827506409;5.969768845057526;-10.298371766261678;-6.87327049913655;2.334903711050501;13.97280652476957;-9.686750971154645;-4.833239706218919;-0.48764360690966235;0.270998481160144;8.06264980576907;-8.507063645631774;0.6895065719887699;-3.28159177475718;25.0;-14.0;17.0;13.0;32.5;-3.0;2003.2999999999993;2840.0;4.0;-5.0;4.0;-11.0;3.0;2.782520325203252;2.2;2.726235741444867;2.2;2.5869565217391304;bloc_gauche;bloc_gauche;bloc_droite_radicale
69253;Tupin-et-Semons;8.04953560371517;615.0;231.0;618.0;24401.3;11.0;44.0;10.61320754716981;35.84905660377358;17.452830188679243;31.367924528301888;2.1226415094339623;2.5943396226415096;4.18006430868167;617.0;229.0;625.0;25500.0;8.0;41.0;21.804511278195488;23.809523809523807;25.563909774436087;18.79699248120301;0.7518796992481203;9.273182957393484;3.37481278683841;650.0;246.0;648.0;28130.0;11.0;43.0;30.42394014962593;7.73067331670823;38.65336658354115;21.94513715710723;0.7481296758104738;0.4987531172069825;11.191303731025677;8.619428871430443;-12.039532794249777;-16.078850492815576;8.111079585756844;13.089456809105062;-12.570932047098879;3.14814467590422;-1.370761810185842;-0.0037500234376464103;6.678843334751974;-8.774429840186501;-3.8694712950335006;-0.8052515218432603;2.0;33.0;-2.0;17.0;7.0;23.0;1098.7000000000007;2630.0;-3.0;3.0;-3.0;2.0;4.0;2.675324675324675;5.125;2.7292576419213974;3.909090909090909;2.6341463414634148;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69254;Valsonne;8.98617511520737;899.0;335.0;858.5;17989.2;12.0;84.0;8.008658008658008;27.705627705627705;26.40692640692641;33.76623376623377;2.1645021645021645;1.948051948051948;7.74167528365356;952.0;349.0;880.0;19730.0;16.0;67.0;18.72340425531915;18.93617021276596;31.06382978723404;20.212765957446805;2.9787234042553195;8.085106382978724;5.85755925188367;994.0;376.0;936.0;21930.0;19.0;92.0;26.035502958579883;5.325443786982249;40.82840236686391;22.287968441814595;1.5779092702169626;3.9447731755424074;10.714746246661141;7.312098703260734;-8.769457492861747;-13.61072642578371;4.656903380307632;9.76457257962987;-13.553467808786962;2.0752024843677894;0.814221239753155;-1.4008141340383569;6.137054434926776;-4.140333207436317;-1.24449983155381;-1.8841160317698904;53.0;42.0;14.0;27.0;21.5;56.0;1740.7999999999993;2200.0;4.0;3.0;-17.0;25.0;7.0;2.562686567164179;4.1875;2.5214899713467047;4.842105263157895;2.4893617021276597;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69255;Vaugneray;6.88314116696693;5207.0;1859.0;4781.0;24081.2;142.0;1173.0;13.17880794701987;36.35761589403973;14.47019867549669;31.72185430463576;1.0596026490066226;3.2119205298013243;6.25986965183554;5734.0;2221.0;5639.0;25050.0;148.0;1224.0;26.15653185917952;26.44748327029386;17.922606924643585;19.34826883910387;1.047425080011638;9.07768402676753;4.55166497995577;6198.0;2341.0;5916.0;27230.0;150.0;1214.0;35.933223864258345;6.157635467980295;29.22824302134647;24.548440065681447;1.0673234811165846;3.065134099616858;12.97772391215965;9.776692005078825;-9.910132623745874;-20.289847802313563;3.4524082491468953;11.305636096702884;-12.373585465531889;5.200171226577577;-0.012177568994984567;0.01989840110494656;5.865763496966206;-6.012549927150673;-0.6232715151313899;-1.7082046718797708;527.0;464.0;362.0;120.0;858.0;277.0;968.7999999999993;2180.0;6.0;2.0;51.0;-10.0;8.26056338028169;2.5718128025820333;8.27027027027027;2.538946420531292;8.093333333333334;2.527125160187954;bloc_droite;bloc_droite;bloc_centre
69256;Vaulx-en-Velin;20.9082069900262;44087.0;15917.0;44528.5;14571.4;1400.0;15939.0;4.57849853208444;14.42052285754229;13.833356633580316;64.10596952327695;1.6496574863693554;1.4119949671466518;22.4014414554266;49658.0;16506.0;45305.0;15520.0;1397.0;17134.0;21.234962692249123;8.474189127455459;16.85701233439927;46.62707476777829;1.880615197198112;4.926145880919751;19.6013827722178;52448.0;17521.0;46079.0;14710.0;1611.0;19712.0;18.371845005332386;1.5001777461784571;17.653750444365446;60.227515108425166;1.1446853892641309;1.1020263064344118;16.65646416016468;-2.8631176869167376;-5.946333730086831;-6.974011381277002;3.023655700818953;0.7967381099661779;-17.478894755498665;13.600440340646877;0.2309577108287566;-0.7359298079339811;3.5141509137730997;-3.82411957448534;1.4932344654003984;-2.8000586832087997;5571.0;2790.0;589.0;1015.0;776.5;774.0;948.6000000000004;-810.0;-3.0;214.0;1195.0;2578.0;11.385;2.797543506942263;12.264853256979242;2.7447594814007026;12.235878336436995;2.629929798527481;bloc_gauche;bloc_gauche;bloc_gauche
69257;Vaux-en-Beaujolais;5.3475935828877;1060.0;389.0;1043.5;20581.0;11.0;33.0;8.850931677018634;29.347826086956523;28.26086956521739;28.72670807453416;0.7763975155279503;4.037267080745342;6.65557404326123;1087.0;421.0;1124.0;22850.0;7.0;20.0;21.299093655589125;19.335347432024168;29.45619335347432;17.522658610271904;2.2658610271903323;10.120845921450153;5.07936507936508;1153.0;413.0;990.0;24640.0;14.0;36.0;31.176470588235293;4.705882352941177;37.35294117647059;22.647058823529413;0.8823529411764706;3.23529411764706;12.448161978570491;9.877376932646168;-10.012478654932355;-14.62946507908299;1.1953237882569283;7.896747822996268;-11.204049464262255;5.124400213257509;1.489463511662382;-1.3835080860138618;6.083578840704811;-6.885551803803093;1.30798046037353;-1.5762089638961498;27.0;66.0;32.0;-8.0;80.5;-134.0;2269.0;1790.0;-4.0;7.0;-13.0;16.0;3.0;2.6825192802056557;2.857142857142857;2.669833729216152;2.5714285714285716;2.3970944309927362;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69258;Vauxrenard;9.27152317880795;315.0;129.0;311.5;18628.0;3.0;6.0;16.8141592920354;35.39823008849557;15.929203539823009;26.10619469026549;1.7699115044247788;3.982300884955752;4.72972972972973;321.0;129.0;311.0;20400.0;3.0;4.0;15.837104072398189;39.81900452488688;19.004524886877828;19.004524886877828;2.7149321266968327;3.619909502262444;3.2051282051282;315.0;136.0;293.0;23950.0;4.0;7.0;33.480176211453745;10.13215859030837;30.837004405286343;22.46696035242291;0.881057268722467;2.202643171806168;-0.9770552196372098;17.643072139055555;4.420774436391305;-29.686845934578507;3.0753213470548193;11.832479518408515;-7.1016698033876615;3.462435465545081;0.9450206222720539;-1.8338748579743656;-0.3623913826933083;-1.4172663304562758;-4.54179344907822;-1.5246015246015299;6.0;-6.0;0.0;7.0;-0.5;-18.0;1772.0;3550.0;0.0;1.0;-2.0;3.0;2.0;2.4147286821705425;1.3333333333333333;2.4108527131782944;1.75;2.1544117647058822;bloc_droite;bloc_droite;bloc_centre
69259;Vénissieux;21.3006248179038;61636.0;22915.0;60202.5;15483.8;1399.0;24190.0;5.631462333825701;15.320347119645492;16.248153618906944;59.31960856720827;2.026403249630724;1.4540251107828657;24.4762329923286;65894.0;24295.0;62747.0;15920.0;1380.0;23896.0;22.697335089674738;9.129597730266491;17.468841827946093;43.05907386766643;2.214003445131219;5.431148039315027;19.5732629178331;66701.0;25155.0;62798.0;14730.0;1588.0;27455.0;19.39128664495114;1.8271579804560265;20.1496335504886;55.99552117263844;1.3283794788273615;1.3080211726384363;17.065872755849036;-3.306048444723597;-6.190749389379;-7.302439749810465;1.2206882090391495;2.680791722542505;-16.260534699541843;12.936447304972013;0.18760019550049511;-0.8856239663038574;3.9771229285321614;-4.123126866676591;3.175608174424802;-4.902970074495499;4258.0;807.0;1380.0;860.0;2544.5;51.0;436.2000000000007;-1190.0;-19.0;208.0;-294.0;3559.0;17.290922087205146;2.627209251581933;17.315942028985507;2.5827124922823628;17.28904282115869;2.496442059232757;bloc_gauche;bloc_gauche;bloc_gauche
69260;Vernaison;8.96675088834086;4582.0;1574.0;4318.5;23696.8;86.0;823.0;12.46458923512748;32.90165924726831;15.459328207203562;36.13921489275597;1.2545528126264671;1.7806556050182114;9.57565345024393;4998.0;1836.0;4806.0;24970.0;92.0;723.0;29.76143918654673;26.31990614000782;16.03441533046539;21.31403989049668;1.4861165428236214;5.084082909659758;8.37448582279228;5175.0;1975.0;4971.0;28600.0;99.0;729.0;37.82771535580524;8.014981273408239;24.756554307116104;26.44194756554307;0.9363295880149812;2.02247191011236;17.29684995141925;8.066276169258508;-6.581753107260493;-18.30492486659958;0.5750871232618273;8.722138976650715;-14.825175002259293;5.127907675046391;0.23156373019715426;-0.5497869548086401;3.3034273046415463;-3.0616109995473977;0.6089025619030703;-1.2011676274516496;416.0;177.0;262.0;139.0;487.5;165.0;1273.2000000000007;3630.0;6.0;7.0;-100.0;6.0;9.569767441860465;2.7436467598475223;7.858695652173913;2.6176470588235294;7.363636363636363;2.5169620253164555;bloc_gauche;bloc_centre;bloc_centre
69261;Vernay;2.51921927982934;107.0;;;;2.0;17.0;20.833333333333336;47.91666666666667;6.25;25.0;0.0;0.0;3.57142857142857;101.0;;;;1.0;17.0;36.36363636363637;29.545454545454547;4.545454545454546;15.909090909090908;0.0;13.636363636363637;4.65606096437922;117.0;;;;3.0;43.0;52.27272727272727;15.909090909090908;25.0;6.8181818181818175;0.0;0.0;15.530303030303031;15.909090909090907;-18.371212121212125;-13.636363636363638;-1.7045454545454541;20.454545454545453;-9.090909090909092;-9.09090909090909;0.0;0.0;13.636363636363637;-13.636363636363637;1.05220929159923;1.0846323929506503;-6.0;16.0;;;;;;;-1.0;2.0;0.0;26.0;8.5;;17.0;;14.333333333333334;;bloc_droite;bloc_centre;bloc_centre
69263;Villechenève;4.62962962962963;893.0;323.0;862.0;19126.7;17.0;134.0;8.571428571428571;37.142857142857146;23.42857142857143;26.47619047619047;1.5238095238095235;2.857142857142857;6.84931506854596;883.0;344.0;894.0;20860.0;15.0;176.0;22.287968441814595;22.68244575936884;27.41617357001973;16.962524654832347;0.9861932938856016;9.664694280078894;4.18970909470722;908.0;369.0;890.0;23020.0;15.0;198.0;32.52788104089219;5.390334572490707;40.33457249070632;17.472118959107807;1.858736059479554;2.41635687732342;13.716539870386024;10.239912599077595;-14.460411383488307;-17.29211118687813;3.987602141448299;12.918398920686592;-9.513665821358124;0.5095943042754598;-0.5376162299239219;0.8725427655939523;6.8075514229360365;-7.248337402755475;2.21968543891633;-2.6596059738387394;-10.0;25.0;21.0;25.0;32.0;-4.0;1733.2999999999993;2160.0;-2.0;0.0;42.0;22.0;7.882352941176471;2.668730650154799;11.733333333333333;2.5988372093023258;13.2;2.4119241192411924;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69264;Villefranche-sur-Saône;16.8960216431877;36531.0;16017.0;34735.0;17046.5;1514.0;13399.0;9.349823321554773;29.159010600706715;18.70671378091873;39.63957597173145;1.2508833922261484;1.893992932862191;17.8380498740088;36857.0;16070.0;34749.0;18020.0;1467.0;13898.0;22.99072091363312;21.14917915774447;21.249107780157036;26.823697359029264;1.548893647394718;6.238401142041399;15.0715875437562;36224.0;16450.0;33937.0;18440.0;1567.0;13962.0;28.67033948779036;5.203990470518165;28.44699225729601;34.566706372840976;1.153960690887433;1.958010720667064;13.640897592078346;5.679618574157242;-8.009831442962245;-15.945188687226306;2.542393999238307;7.197884477138974;-12.815878612702189;7.743009013811712;0.2980102551685695;-0.394932956507285;4.344408209179208;-4.280390421374335;0.9420282308210979;-2.7664623302525992;326.0;-633.0;53.0;380.0;14.0;-812.0;973.5;420.0;-47.0;100.0;499.0;64.0;8.850066050198151;2.168633327089967;9.473755964553511;2.162352209085252;8.910019144862796;2.0630395136778117;bloc_gauche;bloc_gauche;bloc_gauche
69265;Ville-sur-Jarnioux;5.25;806.0;309.0;791.5;25017.6;10.0;24.0;10.756972111553784;35.657370517928285;20.717131474103585;30.0796812749004;0.398406374501992;2.3904382470119523;7.44416873441084;806.0;324.0;845.0;26270.0;14.0;22.0;24.48210922787194;26.93032015065913;18.832391713747647;20.33898305084746;1.8832391713747645;7.532956685499058;3.09763149113985;820.0;333.0;861.0;30300.0;15.0;31.0;32.48730964467005;5.245346869712352;33.16412859560068;26.22673434856176;0.676818950930626;2.199661590524535;13.725137116318157;8.005200416798107;-8.727050367269154;-21.684973280946778;-1.884739760355938;14.331736881853033;-9.740698224052938;5.887751297714299;1.4848327968727726;-1.2064202204441385;5.142518438487105;-5.333295094974523;2.19416873441084;-4.346537243270991;0.0;14.0;15.0;9.0;53.5;16.0;1252.4000000000015;4030.0;4.0;1.0;-2.0;9.0;2.4;2.5614886731391584;1.5714285714285714;2.6080246913580245;2.066666666666667;2.5855855855855854;bloc_droite;bloc_droite;bloc_droite_radicale
69266;Villeurbanne;14.8432439072939;147192.0;64372.0;139440.0;18670.0;3737.0;44922.0;9.235720820807735;24.078551823291072;13.408377989805253;50.11763168213306;1.445889426218795;1.7138282577440858;15.6691800739146;147712.0;66884.0;142335.0;19790.0;3753.0;46091.0;28.349849925381893;16.590371749081946;13.10595771081711;35.63559535187887;1.5057766151885574;4.8124486476516255;13.2472938755087;162207.0;69707.0;142329.0;20910.0;4078.0;56406.0;27.35215481571074;3.184480234260615;18.718568973200075;48.2748742758928;1.1506142975364442;1.3193074033993253;19.114129104574157;-0.9976951096711524;-7.488180074209126;-13.405891514821331;-0.3024202789881425;5.6126112623829645;-14.48203633025419;12.63927892401393;0.05988718896976253;-0.35516231765211326;3.0986203899075395;-3.4931412442523;0.8259361666206999;-2.4218861984059004;520.0;14495.0;2512.0;2823.0;2895.0;-6.0;1120.0;1120.0;16.0;325.0;1169.0;10315.0;12.02087235750602;2.1661591996520224;12.281108446576072;2.128087434962024;13.831780284453163;2.041817894902951;bloc_gauche;bloc_gauche;bloc_gauche
69267;Villié-Morgon;4.60652671376889;2048.0;778.0;1999.5;20540.0;58.0;184.0;9.97605746209098;36.39265762170791;20.83000798084597;28.33200319233839;1.5163607342378291;2.9529130087789306;6.49951442633561;2111.0;821.0;2093.0;23100.0;66.0;191.0;21.41247182569497;27.498121712997747;25.018782870022537;17.129977460555974;1.5026296018031555;7.43801652892562;4.809951577263;2132.0;846.0;1986.0;24910.0;70.0;206.0;32.918800292611564;6.291148500365765;38.33211411850768;20.11704462326262;0.6583760058522311;1.6825164594001465;11.436414363603989;11.506328466916596;-8.894535908710164;-21.206973212631983;4.1887748891765675;13.313331248485145;-11.202025731782417;2.9870671627066443;-0.01373113243467361;-0.8442535959509244;4.485103520146689;-5.755500069525473;1.89298771256672;-1.68956284907261;63.0;21.0;43.0;25.0;93.5;-107.0;2560.0;1810.0;8.0;4.0;7.0;15.0;3.1724137931034484;2.5700514138817483;2.893939393939394;2.5493300852618757;2.942857142857143;2.347517730496454;bloc_droite;bloc_droite;bloc_droite_radicale
69268;Vourles;6.33110067703533;3207.0;1218.0;3330.5;27991.0;141.0;1413.0;12.270531400966185;40.531400966183575;15.120772946859905;28.84057971014493;0.8695652173913043;2.3671497584541066;7.81517387186331;3411.0;1332.0;3447.0;29860.0;154.0;1557.0;31.4127187366624;29.40674349125053;16.559965855740504;15.407597097737945;0.4694835680751174;6.743491250533504;5.95977196790823;3353.0;1393.0;3467.0;34500.0;178.0;1892.0;40.99599822143175;7.73677189862161;28.63494886616274;19.56425077812361;0.6224988883948421;2.4455313472654514;19.142187335696214;9.58327948476935;-11.124657474933045;-21.66997159262892;1.4391929088805995;12.074983010422237;-13.432982612406985;4.156653680385666;-0.40008164931618695;0.15301532031972476;4.376341492079398;-4.297959903268053;1.48407319482798;-1.8554019039550802;204.0;-58.0;114.0;61.0;116.5;20.0;1869.0;4640.0;13.0;24.0;144.0;335.0;10.02127659574468;2.73440065681445;10.11038961038961;2.5878378378378377;10.629213483146067;2.488872936109117;bloc_droite;bloc_centre;bloc_centre
69269;Yzeron;5.34367137369126;1015.0;371.0;995.5;20642.0;14.0;47.0;12.195121951219512;33.65853658536586;18.69918699186992;32.84552845528455;0.4878048780487805;2.113821138211382;3.84038678286513;1022.0;390.0;955.0;22120.0;23.0;63.0;25.67353407290016;23.296354992076072;19.6513470681458;22.345483359746435;1.2678288431061806;7.765451664025356;4.91756819206265;980.0;408.0;918.0;25740.0;18.0;72.0;33.69905956112852;4.38871473354232;25.235109717868337;31.19122257053292;1.7241379310344829;3.761755485893417;13.478412121680648;8.02552548822836;-10.362181593289787;-18.907640258533753;0.9521600762758808;5.583762649722537;-10.500045095538116;8.845739210786483;0.7800239650574001;0.45630908792830227;5.6516305258139745;-4.003696178131939;-1.5032845908261296;1.0771814091975203;7.0;-42.0;19.0;18.0;-40.5;-37.0;1478.0;3620.0;9.0;-5.0;16.0;9.0;3.357142857142857;2.683288409703504;2.739130434782609;2.448717948717949;4.0;2.25;bloc_droite;bloc_centre;bloc_centre
69270;Chaponnay;5.86264656616415;3869.0;1462.0;3898.5;26636.3;168.0;3888.0;11.15151515151515;37.37373737373738;19.91919191919192;29.13131313131313;0.8080808080808081;1.616161616161616;5.98121601581809;4273.0;1671.0;4372.0;28510.0;200.0;4552.0;26.32735261808861;29.439765653606734;22.22629073599414;14.353716587330648;0.8055657268399854;6.847308678139876;4.53712190650779;4519.0;1707.0;4383.0;32750.0;251.0;5056.0;36.48553281580805;8.115737473535638;34.15666901905434;18.242766407904025;0.6704304869442484;2.328863796753705;15.17583746657346;10.158180197719439;-7.933971720130643;-21.324028180071096;2.3070988168022204;11.9303782830602;-14.777596543982483;3.8890498205733763;-0.0025150812408226697;-0.13513523989573695;5.23114706197826;-4.518444881386171;0.11856944965393978;-1.4440941093103001;404.0;246.0;209.0;36.0;473.5;11.0;1873.7000000000007;4240.0;32.0;51.0;664.0;504.0;23.142857142857142;2.6665526675786593;22.76;2.6163973668461997;20.143426294820717;2.5676625659050965;bloc_droite;bloc_droite;bloc_centre
